StudentID,InMotif_1,InMotif_2,InMotif_3,SelfEff_1,SelfEff_2,SelfEff_3,Teacher_1,Teacher_2,Teacher_3,ExMotif_1,ExMotif_2,ExMotif_3,Gender,NumBook,NumDevice,EdMother,EdFather,Region
20432,-0.93,4.9477,-3.4668,0.525,-0.0495,-0.632,2.7873,1.6857,-3.5074,0.9904,0.3141,0.3611,1,3,5,8,8,USA
20433,-3.7531,0.0261,-0.7696,-3.015,0.2304,0.1458,1.5004,1.7766,-2.0561,-1.0131,1.7854,0.135,2,4,5,8,8,USA
20434,2.4374,-0.9959,-3.5003,-2.626,-0.6174,0.1921,0.8957,-0.7315,0.3615,-3.0207,0.8877,-0.0923,2,2,5,3,1,USA
20435,0.2609,-1.5302,0.3464,-1.0275,0.6254,-0.3756,1.1597,4.0352,-0.2856,5.9591,0.7469,-0.3381,2,1,5,2,2,USA
20436,-3.4912,0.1995,-0.5494,-2.6311,0.6034,-0.0803,2.5323,0.2224,-0.1977,-1.6736,0.7847,0.3438,1,3,4,6,8,USA
20437,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,0.4147,-3.3678,0.4419,-2.6962,1.1552,-0.104,2,1,2,3,8,USA
20438,-1.2188,2.247,4.5244,-1.3839,-0.6344,1.216,3.0201,-0.059,0.5372,-0.0288,0.247,-0.8422,2,2,2,8,8,USA
20439,-2.1892,-0.1578,0.3653,0.838,-0.9047,-0.5722,3.9572,-0.6492,0.252,-2.0865,1.0569,-1.0256,2,2,5,3,3,USA
20440,-3.3593,0.9244,-0.132,-3.2755,0.4325,0.2749,3.9572,-0.6492,0.252,-2.0879,-0.2283,-0.8357,1,5,4,3,3,USA
20441,4.4548,-0.9716,0.2499,2.7389,-1.2449,0.7089,-3.1448,0.6505,1.7291,1.6399,-1.2735,-0.9592,1,1,3,8,8,USA
20442,2.8879,-0.7966,-1.3286,0.8465,-0.7973,0.534,-2.5414,-0.3572,0.3038,3.0185,0.5629,1.2682,1,4,4,3,3,USA
20443,2.9327,-0.0827,-1.1036,-0.7139,-0.8103,-0.0718,-3.8129,0.0283,0.3077,0.7343,-0.4969,0.3661,1,3,4,8,8,USA
20444,5.495,5.9645,0.4488,1.1648,0.6127,-0.877,7.64,15.4556,-0.8239,20.9255,0.5124,-0.7477,2,1,4,1,8,USA
20445,-4.0576,0.7311,0.4441,2.7532,1.1906,0.1035,3.8928,-0.707,0.3305,-2.3954,-0.0157,-0.2466,2,4,5,2,1,USA
20446,1.5022,-0.7178,-0.1947,-1.3982,-0.0004,0.245,1.1597,4.0352,-0.2856,4.9128,2.3987,-0.3261,2,1,2,3,3,USA
20447,-3.1704,0.3309,-0.5301,-0.719,0.4104,-0.3442,2.1682,-1.9581,-1.3029,0.9465,0.1623,-2.4035,2,3,4,7,6,USA
20448,-3.3369,0.9147,-0.0718,-3.2755,0.4325,0.2749,4.1672,-1.1111,0.3367,-2.7063,0.1258,0.2871,2,4,5,7,7,USA
20449,-2.3922,0.3975,0.3393,-3.2755,0.4325,0.2749,-1.441,-0.3907,-0.2142,-2.3919,-0.6361,0.6666,2,1,4,8,8,USA
20450,-3.5815,-0.7844,0.9814,3.178,4.081,3.3365,0.5701,-1.5672,-0.1716,-0.2149,4.293,0.3921,2,5,5,6,7,USA
20451,3.7201,-1.1934,0.3417,2.8615,-1.2892,1.3781,-2.2801,0.0505,-1.7198,0.8298,-2.133,-2.5333,2,5,5,5,5,USA
20452,3.8335,-1.3324,-0.8877,-2.6314,-0.0334,-0.5763,-1.88,-0.6096,-0.2256,2.9771,-4.4753,3.9362,2,4,2,8,8,USA
20453,3.0211,-0.0616,-0.2819,0.5549,-0.2592,2.0041,-4.0226,0.4894,0.2495,-1.7171,-0.7478,0.0332,1,2,4,3,8,USA
20454,1.5138,-0.4642,0.125,3.6795,0.6028,0.4407,1.0403,-0.0682,-0.0465,-1.4626,-1.1317,-0.99,2,1,4,8,8,USA
20455,1.6695,0.3261,-0.9836,-0.0577,0.9847,0.3286,0.1929,-0.5018,0.8445,1.2692,-0.2454,-1.0172,1,3,2,5,3,USA
20456,0.6629,-1.5741,0.4346,2.773,0.45,0.1613,-1.2692,0.9593,0.1083,-0.3955,-0.9592,-0.4732,2,2,4,8,8,USA
20457,3.8335,-1.3324,-0.8877,1.5086,-1.7766,0.4556,-2.6875,1.8377,0.8066,0.953,-0.4685,0.6309,2,1,4,3,3,USA
20458,0.228,-0.2413,0.4449,2.8296,0.0221,-0.6125,-1.9426,0.5734,0.1114,0.9688,-0.2724,-0.0893,1,2,5,8,8,USA
20459,0.4447,-0.806,-0.296,-1.3978,-0.4953,0.6644,-0.6465,0.124,-0.0453,0.965,-0.7457,0.9456,1,5,5,5,1,USA
20460,-4.0475,0.6821,-0.1054,-2.3306,1.1521,-0.5995,4.1672,-1.1111,0.3367,-1.9859,0.3324,0.2096,1,3,4,6,6,USA
20461,-0.7842,4.4331,-3.4257,-3.2755,0.4325,0.2749,-3.6146,-1.1001,-0.3767,-1.7209,-1.2211,1.0681,2,1,4,7,5,USA
20462,-0.337,0.3653,-0.1478,-2.307,-0.568,-0.4871,2.2899,0.1962,0.6933,0.3096,-0.783,-0.3573,1,3,4,5,1,USA
20463,2.8966,-0.9206,-0.2918,1.5119,-0.4485,1.2894,-3.3284,-0.8377,0.3987,0.9951,-1.6621,-0.1991,1,2,4,8,8,USA
20464,-0.0039,0.536,0.4812,-0.1191,0.4163,0.2191,0.7386,-0.3508,-0.7832,0.287,0.0789,0.2052,2,5,4,8,8,USA
20465,4.4548,-0.9716,0.2499,1.1764,-0.0671,0.4951,-0.9418,0.5135,0.1502,3.9893,-1.0747,-0.8608,2,1,3,6,6,USA
20466,3.5228,-1.5128,-1.4564,4.2832,-0.7221,2.5151,-2.9007,-0.1932,-1.0387,3.0299,-2.0284,-1.4723,1,5,4,8,5,USA
20467,-1.9546,-0.8501,-0.6279,2.2111,0.6158,1.6524,1.9128,-1.4276,-0.6833,-0.0323,0.176,-0.8975,1,5,5,3,7,USA
20468,3.361,-1.3333,0.6153,4.9176,0.5241,1.5016,-3.7754,-0.6014,-0.4747,-1.4556,-1.681,-0.0215,2,2,4,2,2,USA
20469,-0.3023,0.3342,-0.2233,-3.2755,0.4325,0.2749,-0.4729,-0.4122,-0.8157,3.6425,-1.1331,-0.9946,2,3,4,2,3,USA
20470,-2.3194,-0.8839,-0.2378,-1.9991,0.709,0.2319,-0.5505,-1.7933,-1.8823,-0.3713,-1.1348,-0.8283,2,2,4,8,8,USA
20471,2.386,-1.7175,-0.7431,0.5207,1.0786,-0.0259,-2.5606,-0.2595,1.3892,-0.9765,-0.5568,1.7377,2,3,4,6,3,USA
20472,0.8814,-0.7574,-0.4928,-1.6444,-0.4324,1.3451,2.7254,-2.0101,0.2826,-2.3989,-0.0867,-0.302,2,4,5,7,6,USA
20473,3.8335,-1.3324,-0.8877,-3.2755,0.4325,0.2749,3.5599,4.6084,-2.7541,-2.0775,-1.398,1.046,1,5,4,8,8,USA
20474,0.9649,-1.2696,-0.0334,0.8528,-0.762,0.5362,-1.7404,0.078,-0.0942,-0.7006,2.3301,-0.1913,2,5,4,7,5,USA
20475,-1.7068,-0.2709,0.5285,1.8172,-1.257,-1.0484,1.1614,-1.5209,1.4034,-1.7038,-0.4313,1.0158,1,5,5,6,7,USA
20476,3.4693,0.6744,-2.0477,-1.3474,0.2943,-0.2531,1.039,-0.1344,-0.2844,-2.3919,-0.6361,0.6666,2,4,5,6,3,USA
20477,-0.8934,-0.4296,-0.5041,-0.1191,0.4163,0.2191,-0.3624,-1.3819,0.6839,-2.3954,-0.0157,-0.2466,1,4,4,6,6,USA
20478,-0.9516,5.0356,-2.9972,1.4989,-0.1587,1.8959,0.9999,-0.736,-0.2849,-2.7063,0.1258,0.2871,1,3,5,7,7,USA
20479,0.971,-0.9618,-0.1962,-2.0046,0.9185,-0.2147,-0.3523,0.3723,0.4276,-1.4341,0.9715,-0.1357,1,4,4,8,8,USA
20480,0.7865,-0.6964,0.4147,-1.0163,0.7786,0.3295,2.1563,-1.9124,-1.6686,1.7609,-2.3954,2.2769,2,4,3,8,8,USA
20481,-2.3782,-0.8419,-0.0369,0.2515,0.001,-0.3097,-1.3049,-1.4162,-0.1015,-0.6642,0.1211,-0.2968,2,5,5,8,7,USA
20482,-1.3034,-0.6331,0.9773,-1.4115,0.1126,0.2092,1.9939,-1.8212,0.2007,-0.9932,-0.8517,0.2392,2,1,4,3,5,USA
20483,-4.0475,0.6821,-0.1054,-3.2755,0.4325,0.2749,4.1672,-1.1111,0.3367,-2.3954,-0.0157,-0.2466,2,3,5,8,8,USA
20484,-0.3612,0.3762,-0.0224,0.592,-0.8224,-0.1526,-3.2108,-0.8618,-0.7132,-0.7508,-0.8521,0.8024,1,3,3,3,3,USA
20485,-1.5705,-0.6427,-0.497,-0.7513,-0.2891,0.4121,1.6539,-1.0032,-0.7282,-3.0207,0.8877,-0.0923,1,4,5,6,8,USA
20486,2.0427,-1.0518,1.4244,-1.3514,0.665,-0.0454,-0.2025,-0.6976,0.2107,2.0543,-0.547,0.7443,2,2,4,7,7,USA
20487,-1.8356,-1.4389,0.4956,-1.3479,-0.8568,-0.0686,2.8673,-0.7671,-0.1978,-1.7171,-0.7478,0.0332,1,1,4,3,3,USA
20488,-0.9924,-1.2895,-0.0101,-0.7568,-0.0795,-0.0345,-0.2619,-1.4918,-0.6537,-0.0766,0.1416,-0.1557,2,2,4,3,3,USA
20489,-1.3132,-1.4209,-0.0294,-0.702,0.7469,-0.0515,3.4391,0.2002,0.1355,-2.3954,-0.0157,-0.2466,2,2,3,3,3,USA
20490,-1.161,-0.6702,-0.9207,-2.3144,0.0845,0.378,-1.3538,-1.4537,-0.0617,-2.3919,-0.6361,0.6666,2,1,3,2,2,USA
20491,-0.7187,1.5889,-0.5349,-1.052,1.929,-0.0144,0.7488,0.4735,1.4594,-1.0974,-0.5081,-0.4217,1,1,5,2,1,USA
20492,-1.4273,0.0433,0.0002,-0.0545,0.1031,0.1763,0.867,-0.7723,-0.2034,-0.0274,0.8408,-0.1742,2,4,3,6,6,USA
20493,-1.2511,-0.5864,1.1086,1.1512,1.2575,-0.3311,2.7754,-1.2875,0.8616,-1.7241,-0.1985,-0.9353,2,2,5,3,5,USA
20494,-4.0475,0.6821,-0.1054,-1.6916,1.5695,-0.4001,3.9572,-0.6492,0.252,-2.0557,0.1897,0.0089,1,5,3,8,8,USA
20495,2.6858,-0.163,-0.8246,0.2053,-0.1182,0.3084,-2.2707,-0.8667,-0.3811,-2.7097,0.7462,-0.6261,1,1,5,8,3,USA
20496,0.228,-0.2413,0.4449,-1.3248,-0.3637,0.4047,1.1946,-1.2583,-1.2305,0.2264,-1.9336,-0.6828,1,3,4,3,3,USA
20497,-2.9937,1.0364,0.0078,-3.2755,0.4325,0.2749,2.5911,-0.2319,0.9734,-2.7084,1.3399,0.0419,1,3,4,3,6,USA
20498,0.5783,0.0227,-0.8654,-2.3009,-1.1326,0.0202,0.8622,-0.0367,0.766,0.9396,-1.5799,-0.6387,1,2,2,3,8,USA
20499,0.6529,-1.008,-1.1724,-2.6312,0.229,0.2416,-1.5981,-1.3214,2.2761,-2.7063,0.1258,0.2871,2,3,4,8,8,USA
20500,1.6508,-1.1806,0.9963,-1.6647,-0.3654,-0.2098,-2.0988,-0.2288,-0.4621,1.0072,0.193,0.5882,1,1,4,2,1,USA
20501,0.0472,-1.8676,-0.5066,-1.0333,0.0952,0.0416,-1.9221,-2.3149,0.2696,-1.4166,-0.411,-1.5244,1,3,3,8,8,USA
20502,-2.3074,0.3855,-0.0187,-3.2755,0.4325,0.2749,-0.923,-1.2402,-0.0977,-2.7063,0.1258,0.2871,1,1,4,8,2,USA
20503,3.177,-0.6251,-0.7903,0.2699,-0.4315,0.2655,3.6983,-0.2249,0.207,-2.3954,-0.0157,-0.2466,1,5,4,6,7,USA
20504,-0.9924,-1.2895,-0.0101,-0.1191,0.4163,0.2191,-0.3213,-0.3616,-0.4301,-0.0274,0.8408,-0.1742,2,3,4,6,8,USA
20505,-0.9924,-1.2895,-0.0101,-0.1191,0.4163,0.2191,-0.6641,-1.6645,-0.0528,-0.0274,0.8408,-0.1742,2,5,4,8,8,USA
20506,-3.9334,-0.782,-0.135,-3.2755,0.4325,0.2749,3.3897,0.1641,0.1222,-3.0207,0.8877,-0.0923,2,4,3,5,2,USA
20507,-1.8828,1.9939,4.4256,-2.0022,0.4589,0.3075,4.1672,-1.1111,0.3367,-3.0207,0.8877,-0.0923,2,5,4,6,6,USA
20508,-3.0303,0.1743,0.0835,-2.626,-0.6174,0.1921,3.4293,-1.5548,0.4183,-2.7097,0.7462,-0.6261,2,3,4,7,7,USA
20509,1.4567,-0.4234,0.1402,-2.3009,-1.1326,0.0202,1.8048,4.1261,-1.5527,1.244,-1.2127,-0.8933,1,2,4,8,8,USA
20510,-0.5501,0.9697,0.3757,-1.9988,-0.0256,-0.0572,0.7801,0.2899,-0.3293,-1.3533,-0.718,-0.0664,1,2,4,5,5,USA
20511,0.3256,0.5434,1.5373,-2.626,-0.6174,0.1921,-1.8266,-2.4005,-0.5286,-1.3434,0.2188,0.0031,2,4,4,6,5,USA
20512,-0.901,-1.3901,-0.7003,-3.015,0.2304,0.1458,-1.6066,-1.6987,-0.8381,-2.7063,0.1258,0.2871,2,3,4,8,8,USA
20513,4.1441,-1.152,-0.3189,4.1247,0.503,0.4157,-1.588,0.7748,-0.2119,0.5694,-1.0084,-0.7205,1,3,5,5,6,USA
20514,1.4875,0.7967,0.637,0.8494,-0.5841,-0.5428,-0.0327,-0.0997,-0.297,2.0493,-0.5093,0.7685,2,3,5,3,3,USA
20515,2.1508,1.3944,-1.1609,-3.2755,0.4325,0.2749,1.3458,0.3198,1.3813,2.2851,-0.1996,0.1702,2,3,3,8,7,USA
20516,-1.0139,5.0379,-2.5789,-2.626,-0.6174,0.1921,4.1672,-1.1111,0.3367,-1.4099,-1.0529,-0.0953,2,4,4,6,5,USA
20517,-3.9247,-0.9061,0.9018,-2.3169,0.5442,-0.1443,2.84,-1.4538,-0.9282,-2.7063,0.1258,0.2871,1,3,5,6,7,USA
20518,0.225,-0.05,-0.3954,-2.3245,0.5874,-0.0922,0.5148,-0.2225,0.9766,-2.7063,0.1258,0.2871,1,2,3,5,8,USA
20519,-1.8521,1.327,-0.539,-3.2755,0.4325,0.2749,3.6983,-0.2249,0.207,-2.0281,-0.6063,0.567,1,3,3,1,1,USA
20520,-1.2055,-0.6852,0.5134,2.7974,1.7445,2.1553,3.8655,-1.3937,-0.4,-2.7063,0.1258,0.2871,1,2,4,3,3,USA
20521,2.6369,-1.0375,-2.0685,1.1108,-0.5044,-0.1152,-4.3735,0.1701,-0.4739,-1.4591,-1.752,-0.0768,2,2,5,8,3,USA
20522,13.5064,13.8167,1.0084,21.9756,0.3036,-0.1709,5.719,18.2844,-0.8676,20.9255,0.5124,-0.7477,2,2,4,8,8,USA
20523,0.3169,0.6675,0.5005,1.8208,0.1038,0.1399,3.3966,-0.5075,-0.5297,1.3527,-0.3424,0.0541,2,5,3,6,7,USA
20524,-3.0804,0.1552,0.366,-2.9565,0.4818,-0.4043,3.4644,-0.8814,0.8198,-2.081,-0.7776,0.1328,1,3,4,5,8,USA
20525,1.1574,-0.5459,0.1514,-0.1191,0.4163,0.2191,-1.0514,-0.8186,-0.6775,-0.0013,-0.6415,0.1764,1,4,4,6,7,USA
20526,-4.1465,-0.1777,0.3886,-3.2755,0.4325,0.2749,2.6108,-0.9217,-0.1969,-2.4023,0.5336,-1.2151,2,3,3,8,6,USA
20527,3.1501,3.0266,0.2809,-1.6444,-0.4324,1.3451,-2.3401,1.6798,0.6879,-1.1447,-1.8225,-0.5553,2,3,5,3,3,USA
20528,-5.1667,4.3731,-2.122,-0.7846,0.0675,-0.5362,1.0831,0.6387,0.6452,-2.0385,0.5634,-1.3147,1,2,5,8,8,USA
20529,-0.3978,-0.4859,0.0533,-2.6321,-0.0527,-0.3151,-1.6261,-1.0097,0.3588,-2.7063,0.1258,0.2871,2,5,5,8,8,USA
20530,4.2417,-0.3673,0.7734,3.4463,0.8205,3.1498,-4.2818,0.9145,0.178,0.5692,-1.1009,-0.26,1,1,5,5,3,USA
20531,-3.0636,-3.4475,-0.1556,-3.2755,0.4325,0.2749,-1.576,-4.5143,0.0636,-3.0207,0.8877,-0.0923,2,1,3,3,3,USA
20532,-0.799,-0.5213,-0.7507,-1.4064,-1.1082,0.4816,-0.9535,-1.1224,0.7842,-1.3503,-1.5234,1.7679,1,5,5,6,6,USA
20533,-2.7943,0.3177,0.4607,-1.9869,-0.2,0.3915,2.7541,-0.3246,-0.8428,-1.3675,-0.0216,-0.9132,1,3,4,7,7,USA
20534,-1.3487,-1.3711,0.0162,-3.2755,0.4325,0.2749,-1.576,-4.5143,0.0636,-3.0207,0.8877,-0.0923,2,3,5,5,1,USA
20535,-3.6858,3.4394,-3.7716,3.7394,0.7757,-0.1637,3.5132,-0.8438,0.78,-0.7067,-1.22,1.1508,1,2,3,1,2,USA
20536,3.718,0.0566,0.7282,-1.65,-0.8896,0.6684,-0.4725,-1.2276,-2.6385,0.2827,-1.6913,-0.1933,1,3,5,3,3,USA
20537,2.0078,0.3331,0.8996,0.9114,1.0006,0.4124,0.3527,0.1825,0.3713,1.0072,0.193,0.5882,1,4,5,7,7,USA
20538,1.5138,-0.4642,0.125,-2.3016,-1.152,0.2813,-0.4585,0.2927,0.4332,-0.4074,-1.61,0.6334,1,3,5,7,7,USA
20539,3.3529,0.099,-0.2822,-2.3178,0.2625,-0.701,-3.889,-0.6959,-0.383,0.9317,-1.6649,-1.0275,1,4,5,5,7,USA
20540,-0.4259,-1.8211,-1.0037,-3.2755,0.4325,0.2749,2.8745,0.4607,0.374,-1.0176,-0.7687,1.0549,2,3,3,3,3,USA
20541,-1.3654,-1.4676,-0.1606,0.537,0.4798,1.048,1.1414,-1.1765,-0.1972,1.4468,0.5253,-0.324,2,2,4,6,5,USA
20542,-0.7391,0.2856,-0.0265,-1.6738,0.7936,-0.4452,1.4178,-1.6996,-0.5422,-1.0852,-0.6929,-0.5675,1,3,4,6,1,USA
20543,-0.9924,-1.2895,-0.0101,-0.1191,0.4163,0.2191,3.9572,-0.6492,0.252,-0.0274,0.8408,-0.1742,2,2,4,8,8,USA
20544,-3.8257,-0.0463,0.4078,-2.6314,-0.0334,-0.5763,2.9308,-0.0522,0.742,-2.7132,0.6752,-0.6814,2,4,5,2,1,USA
20545,-2.6023,-0.2668,0.5062,0.5161,1.3719,-0.0495,2.6608,-0.1991,0.3821,2.3717,-0.3679,1.718,1,4,5,3,3,USA
20546,3.0539,-1.3773,0.3293,1.7854,0.0912,-2.038,-2.9985,-1.8751,-0.3133,3.0632,-1.0664,0.0009,1,5,4,6,7,USA
20547,-3.9446,4.1425,-2.6529,-0.672,0.9117,2.2627,1.7916,-1.3258,0.4063,2.3032,1.9587,-1.8195,2,2,5,5,1,USA
20548,-0.3262,-1.0088,0.5024,3.8038,1.3284,1.5019,1.0982,-0.8857,-2.0492,1.2047,-0.6652,-1.435,2,5,5,6,7,USA
20549,2.3539,-0.8407,1.3322,-0.7051,-1.5413,-0.9911,3.0133,-0.7497,-0.7713,0.6035,-2.0959,-0.6107,2,1,4,6,8,USA
20550,-1.4273,0.0433,0.0002,-1.6444,-0.4324,1.3451,-0.6334,0.9805,-1.9365,-0.7064,-0.8177,0.0606,1,4,4,6,6,USA
20551,2.1027,0.2721,-0.0079,1.233,-0.8479,-1.2649,-2.743,-0.0368,-1.3935,-2.0913,0.3921,-1.7489,1,5,5,1,8,USA
20552,-0.1393,-0.3522,0.4908,-3.2755,0.4325,0.2749,1.6049,-0.3287,-0.285,-2.0627,0.739,-0.9596,2,2,5,8,8,USA
20553,-1.5473,-0.7318,-1.1524,-2.9511,-0.1021,0.3641,2.181,-0.4502,0.4579,-2.0775,-1.398,1.046,1,3,4,5,3,USA
20554,-0.9924,-1.2895,-0.0101,-0.1191,0.4163,0.2191,-0.6641,-1.6645,-0.0528,-0.0274,0.8408,-0.1742,2,2,3,5,8,USA
20555,1.6077,4.4741,-4.0596,3.6719,0.646,0.4927,0.1676,0.5798,0.1603,1.3275,-1.3097,0.178,2,2,4,6,6,USA
20556,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,3.9083,-0.6868,0.2917,-3.0207,0.8877,-0.0923,1,4,5,7,6,USA
20557,-2.2969,-0.8936,-0.1775,3.4876,-1.5881,-0.1386,-0.5268,-2.717,0.2753,-0.0838,0.7972,0.7768,2,3,3,3,5,USA
20558,-1.2128,-0.486,-2.1097,-3.2755,0.4325,0.2749,-1.8537,-2.3758,-0.829,-2.0281,-0.6063,0.567,1,2,4,1,8,USA
20559,-3.6875,4.7182,-2.7856,-2.6277,0.4254,0.9987,2.1356,0.9623,0.3152,-2.7063,0.1258,0.2871,1,1,3,7,1,USA
20560,0.1585,-0.9686,-0.3907,0.2185,-0.3711,0.7029,-0.3095,-1.4631,-0.376,0.3262,0.2572,1.3887,2,2,4,8,8,USA
20561,5.9504,0.1735,-2.5258,2.4585,-0.7717,-0.3915,-2.962,-0.4981,1.0834,0.3011,-1.1261,0.2412,1,2,4,3,3,USA
20562,2.3616,1.9144,0.1721,1.5574,0.0927,1.3458,-0.3192,-0.3613,-1.099,-2.3919,-0.6361,0.6666,1,4,5,6,3,USA
20563,-2.2399,-1.0581,0.0169,-1.0236,0.0872,0.0924,3.8655,-1.3937,-0.4,-2.0283,-0.6988,1.0275,1,4,5,8,8,USA
20564,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,4.1672,-1.1111,0.3367,-2.3459,0.7759,-0.7256,2,1,5,5,3,USA
20565,-0.3958,0.4073,0.0531,-1.6735,0.059,-0.7343,1.5925,-1.3081,1.3939,-2.3919,-0.6361,0.6666,1,3,3,8,8,USA
20566,0.2447,-0.1449,0.6218,0.5814,1.2983,-1.2084,-0.243,0.363,-0.4083,-1.7735,-0.9901,-0.4563,2,3,3,5,5,USA
20567,2.1051,-1.0541,1.0061,-1.0736,-1.2923,-0.0643,0.0199,2.4018,1.2074,2.6026,-0.8499,-0.6427,1,4,5,7,3,USA
20568,-1.4032,-1.2452,-0.9255,0.8564,0.6391,0.276,1.3342,1.1971,-0.384,-2.3459,0.7759,-0.7256,2,1,5,8,8,USA
20569,-4.3683,0.5507,-0.1246,-2.3716,-0.2547,-0.4442,3.252,-1.1708,-0.1217,-2.0302,0.6078,0.3217,2,3,5,5,6,USA
20570,-1.0812,-2.1983,-0.0657,-3.2755,0.4325,0.2749,1.7843,2.8137,0.1419,-0.9964,0.5525,-1.9923,2,4,5,6,3,USA
20571,0.228,-0.2413,0.4449,-3.2755,0.4325,0.2749,-2.0519,-1.9596,-0.548,-2.3954,-0.0157,-0.2466,1,2,3,8,8,USA
20572,-1.7494,-0.0982,-0.6484,-3.2755,0.4325,0.2749,4.1672,-1.1111,0.3367,-2.3919,-0.6361,0.6666,1,4,3,6,5,USA
20573,4.1441,-1.152,-0.3189,2.1167,-0.3305,0.3055,-1.3122,2.8349,1.981,0.9123,-0.8245,0.0509,1,1,3,3,3,USA
20574,-0.5515,-0.383,1.1618,-1.9999,0.6527,-0.5081,0.7561,1.4377,-0.7757,0.6818,-0.7088,1.1795,1,3,4,6,6,USA
20575,2.291,-1.6565,0.1644,3.45,1.2763,-1.5761,0.8971,-1.0354,-2.0358,-0.771,-1.5473,0.2724,1,4,4,7,8,USA
20576,-0.1152,-0.3631,0.3654,-2.9565,0.4818,-0.4043,1.4472,-0.973,0.6149,1.274,0.4194,-0.2939,2,2,4,2,3,USA
20577,-2.1501,-0.168,0.1023,6.1936,0.3841,0.1077,0.1523,-1.7997,-0.6275,-0.4081,0.4235,-1.1126,2,5,5,8,8,USA
20578,1.4048,-1.21,-1.0471,-0.4289,-0.4177,0.8119,-0.7513,-0.6015,-0.2053,-2.7063,0.1258,0.2871,2,2,5,8,8,USA
20579,0.228,-0.2413,0.4449,-3.2755,0.4325,0.2749,-1.3922,-0.3532,-0.254,-0.0274,0.8408,-0.1742,2,3,3,3,3,USA
20580,4.4548,-0.9716,0.2499,4.7282,-0.2917,0.6293,-3.0375,1.2313,1.7,5.2315,0.6874,-0.1389,2,1,5,5,5,USA
20581,-4.0475,0.6821,-0.1054,-3.2755,0.4325,0.2749,2.6837,-2.032,0.2096,-3.0207,0.8877,-0.0923,1,2,5,2,2,USA
20582,2.1976,-0.3059,1.2411,-1.332,-1.4963,-0.2457,0.839,-1.8116,0.4186,-1.7173,-0.8403,0.4937,2,3,5,7,7,USA
20583,1.0467,-0.1098,-0.5349,-1.6777,-0.0757,0.3967,0.912,-0.0255,0.915,-1.4695,-0.5823,-1.9586,1,4,5,3,3,USA
20584,-0.6525,1.1379,1.5855,-2.9504,-0.0828,0.1029,-1.9963,-1.2709,-0.3748,-2.3919,-0.6361,0.6666,2,2,5,5,5,USA
20585,3.8854,-0.449,0.7998,0.2855,-1.144,1.1823,-4.3735,0.1701,-0.4739,-0.3735,-0.9218,0.414,1,3,5,3,8,USA
20586,1.5138,-0.4642,0.125,1.8108,-0.2952,0.0563,-0.8316,-0.495,0.5277,0.287,0.0789,0.2052,1,4,4,6,7,USA
20587,4.4548,-0.9716,0.2499,1.2531,-1.2893,0.6119,-4.335,1.9022,-1.1783,-1.777,-1.0611,-0.5116,1,5,5,6,7,USA
20588,0.7148,-0.7875,1.6219,0.1969,1.0601,-0.1881,0.0964,-0.1687,-1.0698,0.287,0.0789,0.2052,2,1,5,8,8,USA
20589,-1.4273,0.0433,0.0002,0.5304,-0.6335,0.1364,2.5824,-0.9632,-0.7353,-1.3339,0.9901,0.5993,2,3,5,8,8,USA
20590,-4.0475,0.6821,-0.1054,-2.6314,-0.0334,-0.5763,3.6066,-0.9693,-0.4449,-0.3077,0.7139,0.9967,2,2,4,7,3,USA
20591,4.0985,-1.0533,0.2763,-3.2755,0.4325,0.2749,-4.3735,0.1701,-0.4739,1.9706,-0.4997,-0.3665,2,2,5,8,8,USA
20592,-1.3885,0.8699,1.2935,-3.2755,0.4325,0.2749,3.908,-0.686,0.2652,-2.3954,-0.0157,-0.2466,2,2,5,5,6,USA
20593,-0.3372,-1.8831,-0.9465,3.4599,0.8615,-6.4763,1.7629,7.3179,-3.3399,13.2614,1.7015,6.1908,2,3,5,8,8,USA
20594,1.2853,5.6422,-3.7619,-1.6596,-0.0801,-0.1826,-1.2357,0.2645,-0.2962,-3.0207,0.8877,-0.0923,1,3,4,3,2,USA
20595,-1.4273,0.0433,0.0002,-2.3124,-0.3215,0.0675,3.9572,-0.6492,0.252,-1.7262,1.0157,-1.1805,1,4,3,5,1,USA
20596,1.7736,0.249,4.4384,1.7899,1.0381,-0.6277,-2.8811,0.46,-0.5986,-0.4805,-1.5484,-1.7519,1,3,5,8,8,USA
20597,0.0409,0.456,-0.1438,-2.3117,-0.3022,-0.1937,-4.0718,0.4526,0.2627,-1.3503,-1.5234,1.7679,1,3,4,3,3,USA
20598,2.7635,-0.8682,0.9085,-0.3984,0.414,-0.723,-2.6165,-1.6991,-0.3095,-1.473,-0.6533,-2.0139,1,5,4,6,7,USA
20599,-1.5161,-0.8655,-0.0554,-1.9947,-0.1936,-0.5575,-1.0521,-1.1711,0.675,-2.7063,0.1258,0.2871,1,2,3,8,8,USA
20600,-4.3683,0.5507,-0.1246,0.2473,1.9447,0.388,0.538,-1.7416,-1.6705,-2.0844,-0.1573,-0.7804,1,3,5,2,3,USA
20601,1.2031,-0.6446,-0.4437,2.7654,0.2817,0.2631,-2.7824,-0.6874,-1.2025,0.6508,0.1087,0.1056,2,1,5,3,3,USA
